Test Sample,ID,Result,Area (mm²),Diameter (µm),Roundness (%),Number of Voids,Overall Area Void (%),Area Biggest Void (%),Area Biggest Void (mm²),Ø Largest Void (%),Ø Largest Void (µm),Solder Paste
Step0003,1,OK,0.0,0,0.0,170,21.4,4.3,0.000,0.0,0,0.0
Step0003,2,OK,0.0,0,0.0,32,16.0,5.8,0.000,0.0,0,0.0
Step0003,3,OK,0.0,0,0.0,19,13.5,10.7,0.000,0.0,0,0.0
Step0003,4,OK,0.0,0,0.0,36,18.5,7.7,0.000,0.0,0,0.0
Step0003,5,OK,0.0,0,0.0,37,18.2,8.1,0.000,0.0,0,0.0
Step0003,6,OK,0.0,0,0.0,7,14.5,3.8,0.000,0.0,0,0.0
Step0003,7,OK,0.0,0,0.0,1,5.2,5.2,0.000,0.0,0,0.0
Step0003,8,OK,0.0,0,0.0,4,15.4,9.0,0.000,0.0,0,0.0
Step0003,9,OK,0.0,0,0.0,4,16.6,11.8,0.000,0.0,0,0.0
Step0003,10,OK,0.0,0,0.0,6,5.0,1.4,0.000,0.0,0,0.0
Step0003,11,OK,0.0,0,0.0,3,19.6,18.7,0.000,0.0,0,0.0
Step0003,12,OK,0.0,0,0.0,8,8.3,2.2,0.000,0.0,0,0.0
Step0003,13,OK,0.0,0,0.0,8,7.0,4.9,0.000,0.0,0,0.0
Step0003,14,OK,0.0,0,0.0,2,10.5,5.9,0.000,0.0,0,0.0
Step0003,15,OK,0.0,0,0.0,6,14.4,6.1,0.000,0.0,0,0.0
Step0003,16,OK,0.0,0,0.0,4,16.3,13.0,0.000,0.0,0,0.0
Step0003,17,OK,0.0,0,0.0,3,11.6,10.1,0.000,0.0,0,0.0
Step0003,18,OK,0.0,0,0.0,4,13.0,5.8,0.000,0.0,0,0.0
Step0003,19,OK,0.0,0,0.0,4,9.4,5.8,0.000,0.0,0,0.0
Step0003,20,OK,0.0,0,0.0,5,11.9,5.3,0.000,0.0,0,0.0
Step0003,21,OK,0.0,0,0.0,5,14.9,6.5,0.000,0.0,0,0.0
Step0003,22,OK,0.0,0,0.0,3,7.7,5.9,0.000,0.0,0,0.0
Step0003,23,OK,0.0,0,0.0,4,1.6,0.6,0.000,0.0,0,0.0
