Test Sample,ID,Result,Area (mm²),Diameter (µm),Roundness (%),Number of Voids,Overall Area Void (%),Area Biggest Void (%),Area Biggest Void (mm²),Ø Largest Void (%),Ø Largest Void (µm),Solder Paste
Step0005,1,OK,0.0,0,0.0,179,18.7,6.5,0.000,0.0,0,0.0
Step0005,2,OK,0.0,0,0.0,25,18.1,3.9,0.000,0.0,0,0.0
Step0005,3,OK,0.0,0,0.0,39,15.6,3.1,0.000,0.0,0,0.0
Step0005,4,OK,0.0,0,0.0,36,19.7,4.8,0.000,0.0,0,0.0
Step0005,5,OK,0.0,0,0.0,24,18.7,10.1,0.000,0.0,0,0.0
Step0005,6,OK,0.0,0,0.0,6,13.1,4.2,0.000,0.0,0,0.0
Step0005,7,OK,0.0,0,0.0,23,8.6,1.5,0.000,0.0,0,0.0
Step0005,8,OK,0.0,0,0.0,5,7.7,3.4,0.000,0.0,0,0.0
Step0005,9,OK,0.0,0,0.0,5,8.6,6.6,0.000,0.0,0,0.0
Step0005,10,OK,0.0,0,0.0,5,10.7,8.7,0.000,0.0,0,0.0
Step0005,11,OK,0.0,0,0.0,7,9.7,5.0,0.000,0.0,0,0.0
Step0005,12,OK,0.0,0,0.0,8,11.5,5.5,0.000,0.0,0,0.0
Step0005,13,OK,0.0,0,0.0,4,1.9,1.2,0.000,0.0,0,0.0
Step0005,14,OK,0.0,0,0.0,7,6.1,1.7,0.000,0.0,0,0.0
Step0005,15,OK,0.0,0,0.0,5,6.1,2.3,0.000,0.0,0,0.0
Step0005,16,OK,0.0,0,0.0,6,6.1,3.9,0.000,0.0,0,0.0
Step0005,17,OK,0.0,0,0.0,3,10.4,9.3,0.000,0.0,0,0.0
Step0005,18,OK,0.0,0,0.0,6,10.4,6.5,0.000,0.0,0,0.0
Step0005,19,OK,0.0,0,0.0,4,9.1,5.1,0.000,0.0,0,0.0
Step0005,20,OK,0.0,0,0.0,6,13.5,7.1,0.000,0.0,0,0.0
Step0005,21,OK,0.0,0,0.0,10,7.4,2.5,0.000,0.0,0,0.0
Step0005,22,OK,0.0,0,0.0,3,7.8,5.9,0.000,0.0,0,0.0
Step0005,23,OK,0.0,0,0.0,5,10.1,5.9,0.000,0.0,0,0.0
Step0005,24,OK,0.0,0,0.0,7,7.5,2.1,0.000,0.0,0,0.0
