Test Sample,ID,Result,Area (mm²),Diameter (µm),Roundness (%),Number of Voids,Overall Area Void (%),Area Biggest Void (%),Area Biggest Void (mm²),Ø Largest Void (%),Ø Largest Void (µm),Solder Paste
Step0001,1,OK,0.0,0,0.0,119,21.1,5.2,0.000,0.0,0,0.0
Step0001,2,OK,0.0,0,0.0,36,15.8,2.2,0.000,0.0,0,0.0
Step0001,3,OK,0.0,0,0.0,21,16.5,4.7,0.000,0.0,0,0.0
Step0001,4,OK,0.0,0,0.0,35,15.0,3.6,0.000,0.0,0,0.0
Step0001,5,OK,0.0,0,0.0,33,25.3,15.4,0.000,0.0,0,0.0
Step0001,6,OK,0.0,0,0.0,14,12.0,2.5,0.000,0.0,0,0.0
Step0001,7,OK,0.0,0,0.0,3,6.9,3.7,0.000,0.0,0,0.0
Step0001,8,OK,0.0,0,0.0,5,4.2,1.5,0.000,0.0,0,0.0
Step0001,9,OK,0.0,0,0.0,3,3.7,2.9,0.000,0.0,0,0.0
Step0001,10,OK,0.0,0,0.0,8,5.6,1.9,0.000,0.0,0,0.0
Step0001,11,OK,0.0,0,0.0,4,11.3,8.1,0.000,0.0,0,0.0
Step0001,12,OK,0.0,0,0.0,4,5.0,3.1,0.000,0.0,0,0.0
Step0001,13,OK,0.0,0,0.0,4,13.5,8.0,0.000,0.0,0,0.0
Step0001,14,OK,0.0,0,0.0,6,5.5,1.9,0.000,0.0,0,0.0
Step0001,15,OK,0.0,0,0.0,5,16.6,12.8,0.000,0.0,0,0.0
Step0001,16,OK,0.0,0,0.0,7,7.6,4.2,0.000,0.0,0,0.0
Step0001,17,OK,0.0,0,0.0,7,10.1,6.0,0.000,0.0,0,0.0
Step0001,18,OK,0.0,0,0.0,4,31.4,29.6,0.000,0.0,0,0.0
Step0001,19,OK,0.0,0,0.0,7,9.0,3.1,0.000,0.0,0,0.0
Step0001,20,OK,0.0,0,0.0,8,6.2,2.1,0.000,0.0,0,0.0
Step0001,21,OK,0.0,0,0.0,4,13.4,8.8,0.000,0.0,0,0.0
Step0001,22,OK,0.0,0,0.0,8,13.3,4.0,0.000,0.0,0,0.0
